Module	Section	Sample Name	Source
Picard	BaseDistributionByCycle	FR049_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR049.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone501_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone501.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone501_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone501.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0045M_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0045M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0045M_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0045M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_10_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_10.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_10_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_10.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14055_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14055.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14055_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14055.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0041J_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0041J.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0041J_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0041J.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_280_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_280.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_280_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_280.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0043F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0043F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0043F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0043F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_336_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_336.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_336_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_336.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0047F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0047F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0047F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0047F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_289_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_289.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_289_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_289.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_433_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_433.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_433_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_433.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_429_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_429.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_429_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_429.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14001_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14001.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14001_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14001.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0062F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0062F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0062F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0062F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_04_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_04.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_04_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_04.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_434_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_434.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_434_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_434.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0082F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0082F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0082F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0082F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone512_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone512.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone512_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone512.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PD22NLD0147F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PD22NLD0147F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PD22NLD0147F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PD22NLD0147F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_03_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_03.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_03_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_03.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone517_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone517.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone517_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone517.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0108J_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0108J.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0108J_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0108J.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_06_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_06.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_06_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_06.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14059_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14059.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14059_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14059.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14035_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14035.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14035_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14035.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14003_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14003.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14003_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14003.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_431_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_431.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_431_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_431.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PI22NLD0001M_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PI22NLD0001M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PI22NLD0001M_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PI22NLD0001M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone510_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone510.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone510_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone510.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_01_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_01.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_01_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_01.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0078F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0078F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0078F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0078F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14032_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14032.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14032_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14032.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0072M_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0072M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0072M_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0072M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14061_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14061.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14061_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14061.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14057_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14057.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14057_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14057.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_08_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_08.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_08_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_08.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_285_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_285.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_285_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_285.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR051_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR051.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR051_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR051.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0084F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0084F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0084F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0084F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0080F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0080F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0080F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0080F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_282_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_282.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_282_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_282.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_02_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_02.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_02_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_02.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_435_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_435_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_435.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR041_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR041.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR041_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR041.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_295_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_295.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_295_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_295.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_05_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_05.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	TreeSparrow_05_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/TreeSparrow_05.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone514_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone514.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone514_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone514.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR046_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR046.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR046_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR046.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_432_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_432.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_432_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_432.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_428_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_428.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_428_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_428.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_288_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_288.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_288_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_288.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0081F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0081F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0081F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0081F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_292_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_292.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_292_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_292.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14053_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14053.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14053_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14053.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0046M_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0046M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0046M_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0046M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0042M_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0042M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0042M_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0042M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR063_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR063.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	FR063_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/FR063.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0048F_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0048F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0048F_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0048F.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_281_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_281.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Lesina_281_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Lesina_281.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0077M_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0077M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	PDOM2022NLD0077M_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/PDOM2022NLD0077M.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14054_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14054.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	KAZ14054_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/KAZ14054.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone500_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone500.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Crotone500_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Crotone500.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_426_R1	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_426.base_distribution_by_cycle_metrics
Picard	BaseDistributionByCycle	Guglionesi_426_R2	/cluster/projects/nn9244k/sparrow/Pacheco/NLSparrow/NLSparrow_SNPCalling/stats/align/metrics_se/Guglionesi_426.base_distribution_by_cycle_metrics
